mass_A
t,x,y
1.750000000e-1,2.746263207e-1,3.525447361e-1
1.791666667e-1,2.746263271e-1,3.525447956e-1
1.833333333e-1,2.746296306e-1,3.525442938e-1
1.875000000e-1,2.746261895e-1,3.525451158e-1
1.916666667e-1,2.746699386e-1,3.523115795e-1
1.958333333e-1,2.747137667e-1,3.523582106e-1
2.000000000e-1,2.747929487e-1,3.525663583e-1
2.041666667e-1,2.748006993e-1,3.525814015e-1
2.083333333e-1,2.748152768e-1,3.526122029e-1
2.125000000e-1,2.748368835e-1,3.526573061e-1
2.166666667e-1,2.748656416e-1,3.527227113e-1
2.208333333e-1,2.749050353e-1,3.528187286e-1
2.250000000e-1,2.749159939e-1,3.529510203e-1
2.291666667e-1,2.746225140e-1,3.531023611e-1
2.333333333e-1,2.746370151e-1,3.532237257e-1
2.375000000e-1,2.746411509e-1,3.532670368e-1
2.416666667e-1,2.746412752e-1,3.532670830e-1
2.458333333e-1,2.746412022e-1,3.532670304e-1
2.500000000e-1,2.746412593e-1,3.532670716e-1
2.541666667e-1,2.746409909e-1,3.532668420e-1
2.583333333e-1,2.745979964e-1,3.532869360e-1
2.625000000e-1,2.745585575e-1,3.533124706e-1
2.666666667e-1,2.745055865e-1,3.533353114e-1
2.708333333e-1,2.740115616e-1,3.538465205e-1
2.750000000e-1,2.740171771e-1,3.539527157e-1
2.791666667e-1,2.740227197e-1,3.540329146e-1
2.833333333e-1,2.740259008e-1,3.540896429e-1
2.875000000e-1,2.740336265e-1,3.541353665e-1
2.916666667e-1,2.740141159e-1,3.541670724e-1
2.958333333e-1,2.740150726e-1,3.541882568e-1
3.000000000e-1,2.740084369e-1,3.542145235e-1
3.041666667e-1,2.740031794e-1,3.542462650e-1
3.083333333e-1,2.740049950e-1,3.542697060e-1
3.125000000e-1,2.740100704e-1,3.542979575e-1
3.166666667e-1,2.740167630e-1,3.543316253e-1
3.208333333e-1,2.740219608e-1,3.543722328e-1
3.250000000e-1,2.740375599e-1,3.544216932e-1
3.291666667e-1,2.740602781e-1,3.544932944e-1
3.333333333e-1,2.740809033e-1,3.545692128e-1
3.375000000e-1,2.737666824e-1,3.546509983e-1
3.416666667e-1,2.738036471e-1,3.547521347e-1
3.458333333e-1,2.738412934e-1,3.548363683e-1
3.500000000e-1,2.738698819e-1,3.548996541e-1
3.541666667e-1,2.738959021e-1,3.549538959e-1
3.583333333e-1,2.738865568e-1,3.550082856e-1
3.625000000e-1,2.739164601e-1,3.550745975e-1
3.666666667e-1,2.739466945e-1,3.551652160e-1
3.708333333e-1,2.739832841e-1,3.552810887e-1
3.750000000e-1,2.736608332e-1,3.554230373e-1
3.791666667e-1,2.736231443e-1,3.554614054e-1
3.833333333e-1,2.735825047e-1,3.559116506e-1
3.875000000e-1,2.735341450e-1,3.559234988e-1
3.916666667e-1,2.734854699e-1,3.559370801e-1
3.958333333e-1,2.735330037e-1,3.560085638e-1
4.000000000e-1,2.735736935e-1,3.560912397e-1
4.041666667e-1,2.734615125e-1,3.560640410e-1
4.083333333e-1,2.734675918e-1,3.560811253e-1
4.125000000e-1,2.734715350e-1,3.561206827e-1
4.166666667e-1,2.734763666e-1,3.561825449e-1
4.208333333e-1,2.734907485e-1,3.563531537e-1
4.250000000e-1,2.734906526e-1,3.564551807e-1
4.291666667e-1,2.732770324e-1,3.565775003e-1
4.333333333e-1,2.732676198e-1,3.566402908e-1
4.375000000e-1,2.732578360e-1,3.566868635e-1
4.416666667e-1,2.732274317e-1,3.567214756e-1
4.458333333e-1,2.732783325e-1,3.567800316e-1
4.500000000e-1,2.732980810e-1,3.568210914e-1
4.541666667e-1,2.733176460e-1,3.568599615e-1
4.583333333e-1,2.733323134e-1,3.568989133e-1
4.625000000e-1,2.733533337e-1,3.569420499e-1
4.666666667e-1,2.733686618e-1,3.569901964e-1
4.708333333e-1,2.733822859e-1,3.570391420e-1
4.750000000e-1,2.734002284e-1,3.571074051e-1
4.791666667e-1,2.733966551e-1,3.572552383e-1
4.833333333e-1,2.732896902e-1,3.574312388e-1
4.875000000e-1,2.731636273e-1,3.575461720e-1
4.916666667e-1,2.731742271e-1,3.576342639e-1
4.958333333e-1,2.731848749e-1,3.577035193e-1
5.000000000e-1,2.728941606e-1,3.583785601e-1
5.041666667e-1,2.729035861e-1,3.584473051e-1
5.083333333e-1,2.729169275e-1,3.585030555e-1
5.125000000e-1,2.729286833e-1,3.585445647e-1
5.166666667e-1,2.729415971e-1,3.585913973e-1
5.208333333e-1,2.729636145e-1,3.586500393e-1
5.250000000e-1,2.729941145e-1,3.587101464e-1
5.291666667e-1,2.728709656e-1,3.587809095e-1
5.333333333e-1,2.729254340e-1,3.588713485e-1
5.375000000e-1,2.727861321e-1,3.589701890e-1
5.416666667e-1,2.728005811e-1,3.590477136e-1
5.458333333e-1,2.727967509e-1,3.592235033e-1
5.500000000e-1,2.728057038e-1,3.592656894e-1
5.541666667e-1,2.728152599e-1,3.593414248e-1
5.583333333e-1,2.728302281e-1,3.594194437e-1
5.625000000e-1,2.728108828e-1,3.594421723e-1
5.666666667e-1,2.727918568e-1,3.594657998e-1
5.708333333e-1,2.727793083e-1,3.594996918e-1
5.750000000e-1,2.727679302e-1,3.595376465e-1
5.791666667e-1,2.727941242e-1,3.596500398e-1
5.833333333e-1,2.726450544e-1,3.597865592e-1
5.875000000e-1,2.726702853e-1,3.598796280e-1
5.916666667e-1,2.726908753e-1,3.599492928e-1
5.958333333e-1,2.727032401e-1,3.600293590e-1
6.000000000e-1,2.727164294e-1,3.600958313e-1
6.041666667e-1,2.727309560e-1,3.601698488e-1
6.083333333e-1,2.727487773e-1,3.602628786e-1
6.125000000e-1,2.727657275e-1,3.603747655e-1
6.166666667e-1,2.726231142e-1,3.605315222e-1
6.208333333e-1,2.726417037e-1,3.606789255e-1
6.250000000e-1,2.726552091e-1,3.607786480e-1
6.291666667e-1,2.726818566e-1,3.608936219e-1
6.333333333e-1,2.727047553e-1,3.609952255e-1
6.375000000e-1,2.727131202e-1,3.610327834e-1
6.416666667e-1,2.727289887e-1,3.610755019e-1
6.458333333e-1,2.727420790e-1,3.611508601e-1
6.500000000e-1,2.727541928e-1,3.612319101e-1
6.541666667e-1,2.726138830e-1,3.613400867e-1
6.583333333e-1,2.726306925e-1,3.614289397e-1
6.625000000e-1,2.726803416e-1,3.615599167e-1
6.666666667e-1,2.727195050e-1,3.616646051e-1
6.708333333e-1,2.727605616e-1,3.617726826e-1
6.750000000e-1,2.728047928e-1,3.618928699e-1
6.791666667e-1,2.728393010e-1,3.620856411e-1
6.833333333e-1,2.727164760e-1,3.622862533e-1
6.875000000e-1,2.727293384e-1,3.623907221e-1
6.916666667e-1,2.727389647e-1,3.624609341e-1
6.958333333e-1,2.727427473e-1,3.624996213e-1
7.000000000e-1,2.727472778e-1,3.625362597e-1
7.041666667e-1,2.727548252e-1,3.625750823e-1
7.083333333e-1,2.727562719e-1,3.626085321e-1
7.125000000e-1,2.727593574e-1,3.626390768e-1
7.166666667e-1,2.727634838e-1,3.626742139e-1
7.208333333e-1,2.727681615e-1,3.627101483e-1
7.250000000e-1,2.727713477e-1,3.627571241e-1
7.291666667e-1,2.727715129e-1,3.628509935e-1
7.333333333e-1,2.726317676e-1,3.629687050e-1
7.375000000e-1,2.726347217e-1,3.630631704e-1
7.416666667e-1,2.726340976e-1,3.631439055e-1
7.458333333e-1,2.726273183e-1,3.632212935e-1
7.500000000e-1,2.726235001e-1,3.632944525e-1
7.541666667e-1,2.726202810e-1,3.633705464e-1
7.583333333e-1,2.726171888e-1,3.634567240e-1
7.625000000e-1,2.726173160e-1,3.634566917e-1
7.666666667e-1,2.726173167e-1,3.634566915e-1
7.708333333e-1,2.726173531e-1,3.634566822e-1
